t,prn,elev,az,snr,const
82886.0,20.0,11.0,5.0,29.0,GN
82886.0,19.0,,,,GN
82886.0,,,,0.92,GN
82886.0,78.0,88.0,77.0,72.0,GN
82886.0,71.0,86.0,76.0,79.0,GN
82886.0,,,,0.92,GN
82886.0,12.0,10.0,7.0,,GN
82886.0,,,,,GN
82886.0,,,,0.92,GN
82886.0,42.0,21.0,14.0,25.0,GN
82886.0,33.0,,,,GN
82886.0,,,,0.92,GN
82886.0,12.0,68.0,215.0,44.0,GP
82886.0,20.0,66.0,127.0,38.0,GP
82886.0,11.0,61.0,40.0,19.0,GP
82886.0,25.0,55.0,287.0,1.0,GP
82886.0,44.0,42.0,197.0,46.0,GP
82886.0,5.0,39.0,176.0,43.0,GP
82886.0,6.0,25.0,53.0,,GP
82886.0,29.0,24.0,298.0,1.0,GP
82886.0,19.0,9.0,100.0,38.0,GP
82886.0,28.0,7.0,310.0,26.0,GP
82886.0,9.0,5.0,55.0,,GP
82886.0,87.0,52.0,20.0,14.0,GL
82886.0,78.0,43.0,300.0,19.0,GL
82886.0,88.0,40.0,290.0,16.0,GL
82886.0,77.0,39.0,213.0,3.0,GL
82886.0,72.0,27.0,103.0,41.0,GL
82886.0,71.0,23.0,50.0,15.0,GL
82886.0,86.0,13.0,62.0,17.0,GL
82886.0,76.0,6.0,181.0,4.0,GL
82886.0,79.0,5.0,338.0,17.0,GL
82886.0,65.0,4.0,154.0,43.0,GL
82886.0,31.0,63.0,202.0,43.0,GA
82886.0,33.0,62.0,34.0,14.0,GA
82886.0,12.0,54.0,258.0,24.0,GA
82886.0,24.0,46.0,303.0,1.0,GA
82886.0,10.0,29.0,248.0,35.0,GA
82886.0,26.0,16.0,55.0,17.0,GA
82886.0,7.0,5.0,52.0,19.0,GA
82886.0,11.0,4.0,243.0,,GA
82886.0,31.0,63.0,202.0,37.0,GA
82886.0,10.0,29.0,248.0,19.0,GA
82886.0,43.0,71.0,358.0,23.0,GB
82886.0,11.0,56.0,50.0,18.0,GB
82886.0,23.0,37.0,239.0,37.0,GB
82886.0,34.0,37.0,73.0,,GB
82886.0,42.0,33.0,120.0,41.0,GB
82886.0,37.0,26.0,301.0,13.0,GB
82886.0,21.0,26.0,61.0,19.0,GB
82886.0,28.0,25.0,279.0,,GB
82886.0,14.0,23.0,148.0,42.0,GB
82886.0,25.0,13.0,191.0,44.0,GB
82886.0,12.0,9.0,80.0,15.0,GB
82886.0,33.0,9.0,169.0,4.0,GB
82886.0,16.0,3.0,333.0,,GB
82886.0,39.0,3.0,324.0,16.0,GB
82886.0,23.0,37.0,239.0,31.0,GB
82886.0,42.0,33.0,120.0,22.0,GB
82886.0,25.0,13.0,191.0,27.0,GB
82886.0,33.0,9.0,169.0,3.0,GB
82886.0,,230126.0,,,GN
82886.0,,10514.615784,,0.01,GN
82886.0,,190324.0,,,GN
82886.0,,0.01,,0.0,GN
82887.0,20.0,11.0,5.0,29.0,GN
82887.0,19.0,,,,GN
82887.0,,,,0.92,GN
82887.0,78.0,88.0,77.0,72.0,GN
82887.0,71.0,86.0,76.0,79.0,GN
82887.0,,,,0.92,GN
82887.0,12.0,10.0,7.0,,GN
82887.0,,,,,GN
82887.0,,,,0.92,GN
82887.0,42.0,21.0,14.0,25.0,GN
82887.0,33.0,,,,GN
82887.0,,,,0.92,GN
82887.0,12.0,68.0,215.0,44.0,GP
82887.0,20.0,66.0,127.0,38.0,GP
82887.0,11.0,61.0,40.0,18.0,GP
82887.0,25.0,55.0,287.0,1.0,GP
82887.0,44.0,42.0,197.0,46.0,GP
82887.0,5.0,39.0,176.0,43.0,GP
82887.0,6.0,25.0,53.0,,GP
82887.0,29.0,24.0,298.0,1.0,GP
82887.0,19.0,9.0,100.0,38.0,GP
82887.0,28.0,7.0,310.0,28.0,GP
82887.0,9.0,5.0,55.0,,GP
82887.0,87.0,52.0,20.0,17.0,GL
82887.0,78.0,43.0,300.0,17.0,GL
82887.0,88.0,40.0,290.0,16.0,GL
82887.0,77.0,39.0,213.0,3.0,GL
82887.0,72.0,27.0,103.0,41.0,GL
82887.0,71.0,23.0,50.0,16.0,GL
82887.0,86.0,13.0,62.0,21.0,GL
82887.0,76.0,6.0,181.0,4.0,GL
82887.0,79.0,5.0,338.0,18.0,GL
82887.0,65.0,4.0,154.0,43.0,GL
82887.0,31.0,63.0,202.0,43.0,GA
82887.0,33.0,62.0,34.0,15.0,GA
82887.0,12.0,54.0,258.0,24.0,GA
82887.0,24.0,46.0,303.0,1.0,GA
82887.0,10.0,29.0,248.0,36.0,GA
82887.0,26.0,16.0,55.0,17.0,GA
82887.0,7.0,5.0,52.0,18.0,GA
82887.0,11.0,4.0,243.0,,GA
82887.0,31.0,63.0,202.0,37.0,GA
82887.0,10.0,29.0,248.0,19.0,GA
82887.0,43.0,71.0,358.0,23.0,GB
82887.0,11.0,56.0,50.0,17.0,GB
82887.0,23.0,37.0,239.0,37.0,GB
82887.0,34.0,37.0,73.0,1.0,GB
82887.0,42.0,33.0,120.0,41.0,GB
82887.0,37.0,26.0,301.0,14.0,GB
82887.0,21.0,26.0,61.0,19.0,GB
82887.0,28.0,25.0,279.0,,GB
82887.0,14.0,23.0,148.0,42.0,GB
82887.0,25.0,13.0,191.0,44.0,GB
82887.0,12.0,9.0,80.0,15.0,GB
82887.0,33.0,9.0,169.0,4.0,GB
82887.0,16.0,3.0,333.0,,GB
82887.0,39.0,3.0,324.0,16.0,GB
82887.0,23.0,37.0,239.0,31.0,GB
82887.0,42.0,33.0,120.0,22.0,GB
82887.0,25.0,13.0,191.0,27.0,GB
82887.0,33.0,9.0,169.0,3.0,GB
82887.0,,230127.0,,,GN
82887.0,,10514.61579,,0.02,GN
82887.0,,190324.0,,,GN
82887.0,,0.02,,0.0,GN
82888.0,20.0,11.0,5.0,6.0,GN
82888.0,29.0,19.0,,,GN
82888.0,,,,0.92,GN
82888.0,78.0,88.0,77.0,72.0,GN
82888.0,71.0,86.0,76.0,79.0,GN
82888.0,,,,0.92,GN
82888.0,12.0,10.0,7.0,,GN
82888.0,,,,,GN
82888.0,,,,0.92,GN
82888.0,42.0,21.0,14.0,25.0,GN
82888.0,33.0,,,,GN
82888.0,,,,0.92,GN
82888.0,12.0,68.0,215.0,44.0,GP
82888.0,20.0,66.0,127.0,38.0,GP
82888.0,11.0,61.0,40.0,17.0,GP
82888.0,25.0,55.0,287.0,1.0,GP
82888.0,44.0,42.0,197.0,46.0,GP
82888.0,5.0,39.0,176.0,43.0,GP
82888.0,6.0,25.0,53.0,22.0,GP
82888.0,29.0,24.0,298.0,1.0,GP
82888.0,19.0,9.0,100.0,38.0,GP
82888.0,28.0,7.0,310.0,28.0,GP
82888.0,9.0,5.0,55.0,,GP
82888.0,87.0,52.0,20.0,17.0,GL
82888.0,78.0,43.0,300.0,20.0,GL
82888.0,88.0,40.0,290.0,17.0,GL
82888.0,77.0,39.0,213.0,3.0,GL
82888.0,72.0,27.0,103.0,42.0,GL
82888.0,71.0,23.0,50.0,13.0,GL
82888.0,86.0,13.0,62.0,22.0,GL
82888.0,76.0,6.0,181.0,4.0,GL
82888.0,79.0,5.0,338.0,19.0,GL
82888.0,65.0,4.0,154.0,43.0,GL
82888.0,31.0,63.0,202.0,43.0,GA
82888.0,33.0,62.0,34.0,16.0,GA
82888.0,12.0,54.0,258.0,24.0,GA
82888.0,24.0,46.0,303.0,1.0,GA
82888.0,10.0,29.0,248.0,36.0,GA
82888.0,26.0,16.0,55.0,17.0,GA
82888.0,7.0,5.0,52.0,18.0,GA
82888.0,11.0,4.0,243.0,,GA
82888.0,31.0,63.0,202.0,37.0,GA
82888.0,10.0,29.0,248.0,20.0,GA
82888.0,43.0,71.0,358.0,21.0,GB
82888.0,11.0,56.0,50.0,16.0,GB
82888.0,23.0,37.0,239.0,38.0,GB
82888.0,34.0,37.0,73.0,1.0,GB
82888.0,42.0,33.0,120.0,41.0,GB
82888.0,37.0,26.0,301.0,13.0,GB
82888.0,21.0,26.0,61.0,19.0,GB
82888.0,28.0,25.0,279.0,,GB
82888.0,14.0,23.0,148.0,42.0,GB
82888.0,25.0,13.0,191.0,44.0,GB
82888.0,12.0,9.0,80.0,13.0,GB
82888.0,33.0,9.0,169.0,4.0,GB
82888.0,16.0,3.0,333.0,,GB
82888.0,39.0,3.0,324.0,16.0,GB
82888.0,23.0,37.0,239.0,31.0,GB
82888.0,42.0,33.0,120.0,22.0,GB
82888.0,25.0,13.0,191.0,27.0,GB
82888.0,33.0,9.0,169.0,3.0,GB
82888.0,,230128.0,,,GN
82888.0,,10514.615772,,0.02,GN
82888.0,,190324.0,,,GN
82888.0,,0.02,,0.0,GN
82889.0,20.0,11.0,5.0,6.0,GN
82889.0,29.0,19.0,,,GN
82889.0,,,,0.9,GN
82889.0,78.0,88.0,77.0,72.0,GN
82889.0,71.0,86.0,76.0,79.0,GN
82889.0,,,,0.9,GN
82889.0,12.0,10.0,7.0,,GN
82889.0,,,,,GN
82889.0,,,,0.9,GN
82889.0,,230626.0,,4000.58578,GN
82889.0,,10514.619066,,0.01,GN
82889.0,,190324.0,,,GN
82889.0,,0.01,,0.0,GN
83186.0,12.0,11.0,5.0,29.0,GN
83186.0,6.0,28.0,19.0,9.0,GN
83186.0,,,,0.87,GN
83186.0,78.0,88.0,77.0,72.0,GN
83186.0,71.0,79.0,65.0,,GN
83186.0,,,,0.87,GN
83186.0,12.0,10.0,7.0,,GN
83186.0,,,,,GN
83186.0,,,,0.87,GN
83186.0,42.0,21.0,28.0,14.0,GN
83186.0,25.0,33.0,,,GN
83186.0,,,,0.87,GN
83186.0,20.0,67.0,120.0,42.0,GP
83186.0,12.0,66.0,210.0,43.0,GP
83186.0,11.0,59.0,41.0,23.0,GP
83186.0,25.0,56.0,283.0,,GP
83186.0,44.0,42.0,197.0,46.0,GP
83186.0,5.0,42.0,176.0,46.0,GP
83186.0,29.0,26.0,299.0,23.0,GP
83186.0,6.0,23.0,54.0,2.0,GP
83186.0,28.0,7.0,308.0,21.0,GP
83186.0,19.0,7.0,102.0,33.0,GP
83186.0,9.0,5.0,53.0,19.0,GP
83186.0,87.0,51.0,24.0,19.0,GL
83186.0,78.0,43.0,296.0,26.0,GL
83186.0,88.0,42.0,294.0,22.0,GL
83186.0,77.0,36.0,212.0,3.0,GL
83186.0,72.0,29.0,101.0,35.0,GL
83186.0,71.0,23.0,47.0,18.0,GL
83186.0,86.0,11.0,64.0,,GL
83186.0,79.0,7.0,337.0,1.0,GL
83186.0,65.0,7.0,153.0,42.0,GL
83186.0,76.0,3.0,181.0,43.0,GL
83186.0,31.0,61.0,201.0,42.0,GA
83186.0,33.0,60.0,35.0,,GA
83186.0,12.0,55.0,261.0,20.0,GA
83186.0,24.0,47.0,301.0,2.0,GA
83186.0,10.0,31.0,250.0,41.0,GA
83186.0,26.0,14.0,56.0,16.0,GA
83186.0,7.0,5.0,51.0,15.0,GA
83186.0,31.0,61.0,201.0,33.0,GA
83186.0,10.0,31.0,250.0,28.0,GA
83186.0,11.0,55.0,53.0,16.0,GB
83186.0,23.0,35.0,237.0,32.0,GB
83186.0,34.0,35.0,75.0,15.0,GB
83186.0,42.0,34.0,119.0,4.0,GB
83186.0,21.0,26.0,59.0,13.0,GB
83186.0,28.0,26.0,281.0,16.0,GB
83186.0,37.0,26.0,300.0,,GB
83186.0,14.0,25.0,147.0,4.0,GB
83186.0,25.0,11.0,190.0,50.0,GB
83186.0,33.0,11.0,169.0,45.0,GB
83186.0,12.0,8.0,82.0,,GB
83186.0,16.0,2.0,332.0,,GB
83186.0,23.0,35.0,237.0,34.0,GB
83186.0,42.0,34.0,119.0,31.0,GB
83186.0,25.0,11.0,190.0,36.0,GB
83186.0,33.0,11.0,169.0,3.0,GB
83186.0,,230626.0,,,GN
83186.0,,10514.619054,,0.01,GN
83186.0,,190324.0,,,GN
83186.0,,0.01,,0.0,GN
83187.0,12.0,11.0,5.0,29.0,GN
83187.0,6.0,28.0,19.0,9.0,GN
83187.0,,,,0.87,GN
83187.0,78.0,88.0,77.0,72.0,GN
83187.0,71.0,79.0,65.0,,GN
83187.0,,,,0.87,GN
83187.0,12.0,10.0,7.0,,GN
83187.0,,,,,GN
83187.0,,,,0.87,GN
83187.0,42.0,28.0,14.0,25.0,GN
83187.0,33.0,,,,GN
83187.0,,,,0.87,GN
83187.0,20.0,67.0,120.0,42.0,GP
83187.0,12.0,66.0,210.0,43.0,GP
83187.0,11.0,59.0,41.0,26.0,GP
83187.0,25.0,56.0,283.0,,GP
83187.0,44.0,42.0,197.0,46.0,GP
83187.0,5.0,42.0,176.0,46.0,GP
83187.0,29.0,26.0,299.0,23.0,GP
83187.0,6.0,23.0,54.0,2.0,GP
83187.0,28.0,7.0,308.0,21.0,GP
83187.0,19.0,7.0,102.0,33.0,GP
83187.0,9.0,5.0,53.0,19.0,GP
83187.0,87.0,51.0,24.0,19.0,GL
83187.0,78.0,43.0,296.0,25.0,GL
83187.0,88.0,42.0,294.0,30.0,GL
83187.0,77.0,36.0,212.0,2.0,GL
83187.0,72.0,29.0,101.0,35.0,GL
83187.0,71.0,23.0,47.0,17.0,GL
83187.0,86.0,11.0,64.0,,GL
83187.0,79.0,7.0,337.0,2.0,GL
83187.0,65.0,7.0,153.0,43.0,GL
83187.0,76.0,3.0,181.0,43.0,GL
83187.0,31.0,61.0,201.0,42.0,GA
83187.0,33.0,60.0,35.0,,GA
83187.0,12.0,55.0,261.0,19.0,GA
83187.0,24.0,47.0,301.0,2.0,GA
83187.0,10.0,31.0,250.0,41.0,GA
83187.0,26.0,14.0,56.0,16.0,GA
83187.0,11.0,5.0,244.0,,GA
83187.0,7.0,5.0,51.0,1.0,GA
83187.0,25.0,1.0,325.0,,GA
83187.0,31.0,61.0,201.0,32.0,GA
83187.0,10.0,31.0,250.0,28.0,GA
83187.0,11.0,55.0,53.0,16.0,GB
83187.0,23.0,35.0,237.0,32.0,GB
83187.0,34.0,35.0,75.0,16.0,GB
83187.0,42.0,34.0,119.0,4.0,GB
83187.0,21.0,26.0,59.0,,GB
83187.0,28.0,26.0,281.0,16.0,GB
83187.0,37.0,26.0,300.0,,GB
83187.0,14.0,25.0,147.0,4.0,GB
83187.0,25.0,11.0,190.0,50.0,GB
83187.0,33.0,11.0,169.0,45.0,GB
83187.0,12.0,8.0,82.0,,GB
83187.0,16.0,2.0,332.0,,GB
83187.0,23.0,35.0,237.0,34.0,GB
83187.0,42.0,34.0,119.0,31.0,GB
83187.0,25.0,11.0,190.0,36.0,GB
83187.0,33.0,11.0,169.0,3.0,GB
83187.0,,230627.0,,,GN
83187.0,,10514.619024,,0.01,GN
83187.0,,190324.0,,,GN
83187.0,,0.01,,0.0,GN
83188.0,12.0,11.0,5.0,29.0,GN
83188.0,28.0,19.0,9.0,,GN
83188.0,,,,0.87,GN
83188.0,78.0,88.0,77.0,72.0,GN
83188.0,71.0,86.0,79.0,65.0,GN
83188.0,,,,0.87,GN
83188.0,12.0,10.0,7.0,,GN
83188.0,,,,,GN
83188.0,,,,0.87,GN
83188.0,42.0,28.0,14.0,25.0,GN
83188.0,33.0,,,,GN
83188.0,,,,0.87,GN
83188.0,20.0,67.0,120.0,42.0,GP
83188.0,12.0,66.0,210.0,43.0,GP
83188.0,11.0,59.0,41.0,25.0,GP
83188.0,25.0,56.0,283.0,,GP
83188.0,44.0,42.0,197.0,46.0,GP
83188.0,5.0,42.0,176.0,46.0,GP
83188.0,29.0,26.0,299.0,22.0,GP
83188.0,6.0,23.0,54.0,,GP
83188.0,28.0,7.0,308.0,23.0,GP
83188.0,19.0,7.0,102.0,33.0,GP
83188.0,9.0,5.0,53.0,20.0,GP
83188.0,87.0,51.0,24.0,21.0,GL
83188.0,78.0,43.0,296.0,24.0,GL
83188.0,88.0,42.0,294.0,29.0,GL
83188.0,77.0,36.0,212.0,2.0,GL
83188.0,72.0,29.0,101.0,34.0,GL
83188.0,71.0,23.0,47.0,20.0,GL
83188.0,86.0,11.0,64.0,20.0,GL
83188.0,79.0,7.0,337.0,2.0,GL
83188.0,65.0,7.0,153.0,43.0,GL
83188.0,76.0,3.0,181.0,43.0,GL
83188.0,31.0,61.0,201.0,42.0,GA
83188.0,33.0,60.0,35.0,,GA
83188.0,12.0,55.0,261.0,19.0,GA
83188.0,24.0,47.0,301.0,2.0,GA
83188.0,10.0,31.0,250.0,41.0,GA
83188.0,26.0,14.0,56.0,16.0,GA
83188.0,11.0,5.0,244.0,,GA
83188.0,7.0,5.0,51.0,1.0,GA
83188.0,25.0,1.0,325.0,,GA
83188.0,31.0,61.0,201.0,32.0,GA
83188.0,10.0,31.0,250.0,28.0,GA
83188.0,11.0,55.0,53.0,15.0,GB
83188.0,23.0,35.0,237.0,33.0,GB
83188.0,34.0,35.0,75.0,17.0,GB
83188.0,42.0,34.0,119.0,4.0,GB
83188.0,21.0,26.0,59.0,,GB
83188.0,28.0,26.0,281.0,16.0,GB
83188.0,37.0,26.0,300.0,,GB
83188.0,14.0,25.0,147.0,4.0,GB
83188.0,25.0,11.0,190.0,50.0,GB
83188.0,33.0,11.0,169.0,45.0,GB
83188.0,12.0,8.0,82.0,,GB
83188.0,16.0,2.0,332.0,,GB
83188.0,23.0,35.0,237.0,34.0,GB
83188.0,42.0,34.0,119.0,31.0,GB
83188.0,25.0,11.0,190.0,36.0,GB
83188.0,33.0,11.0,169.0,3.0,GB
83188.0,,230628.0,,,GN
83188.0,,10514.61897,,0.01,GN
83188.0,,190324.0,,,GN
83188.0,,0.01,,0.0,GN
83189.0,12.0,11.0,5.0,29.0,GN
83189.0,28.0,19.0,9.0,,GN
83189.0,,,,0.87,GN
83189.0,78.0,88.0,77.0,72.0,GN
83189.0,71.0,86.0,65.0,79.0,GN
83189.0,,,,0.87,GN
83189.0,12.0,10.0,7.0,,GN
83189.0,,,,,GN
83189.0,,,,0.87,GN
83189.0,42.0,28.0,14.0,25.0,GN
83189.0,33.0,,,,GN
83189.0,,,,0.87,GN
83189.0,20.0,67.0,120.0,42.0,GP
83189.0,12.0,66.0,210.0,43.0,GP
83189.0,11.0,59.0,41.0,28.0,GP
83189.0,25.0,56.0,283.0,,GP
83189.0,44.0,42.0,197.0,46.0,GP
83189.0,5.0,42.0,176.0,46.0,GP
83189.0,29.0,26.0,299.0,24.0,GP
83189.0,6.0,23.0,54.0,,GP
83189.0,28.0,7.0,308.0,22.0,GP
83189.0,19.0,7.0,102.0,33.0,GP
83189.0,9.0,5.0,53.0,21.0,GP
83189.0,87.0,51.0,24.0,18.0,GL
83189.0,78.0,43.0,296.0,24.0,GL
83189.0,88.0,42.0,294.0,25.0,GL
83189.0,77.0,36.0,212.0,2.0,GL
83189.0,72.0,29.0,101.0,34.0,GL
83189.0,71.0,23.0,47.0,19.0,GL
83189.0,86.0,11.0,64.0,20.0,GL
83189.0,65.0,7.0,153.0,4.0,GL
83189.0,79.0,7.0,337.0,23.0,GL
83189.0,76.0,3.0,181.0,43.0,GL
83189.0,31.0,61.0,201.0,42.0,GA
83189.0,33.0,60.0,35.0,,GA
83189.0,12.0,55.0,261.0,19.0,GA
83189.0,24.0,47.0,301.0,2.0,GA
83189.0,10.0,31.0,250.0,41.0,GA
83189.0,26.0,14.0,56.0,15.0,GA
83189.0,11.0,5.0,244.0,,GA
83189.0,7.0,5.0,51.0,1.0,GA
83189.0,31.0,61.0,201.0,32.0,GA
83189.0,10.0,31.0,250.0,28.0,GA
83189.0,11.0,55.0,53.0,15.0,GB
83189.0,23.0,35.0,237.0,33.0,GB
83189.0,34.0,35.0,75.0,18.0,GB
83189.0,42.0,34.0,119.0,4.0,GB
83189.0,37.0,26.0,299.0,,GB
83189.0,28.0,26.0,281.0,15.0,GB
83189.0,21.0,26.0,59.0,,GB
83189.0,14.0,25.0,147.0,4.0,GB
83189.0,25.0,11.0,190.0,50.0,GB
83189.0,33.0,11.0,169.0,45.0,GB
83189.0,12.0,8.0,82.0,,GB
83189.0,23.0,35.0,237.0,34.0,GB
83189.0,42.0,34.0,119.0,31.0,GB
83189.0,25.0,11.0,190.0,36.0,GB
83189.0,33.0,11.0,169.0,3.0,GB
83189.0,,230629.0,,,GN
83189.0,,10514.618922,,0.01,GN
83189.0,,190324.0,,,GN
83189.0,,0.01,,0.0,GN
83190.0,12.0,11.0,25.0,5.0,GN
83190.0,29.0,28.0,19.0,9.0,GN
83190.0,,,,0.86,GN
83190.0,78.0,88.0,77.0,72.0,GN
83190.0,71.0,86.0,79.0,65.0,GN
83190.0,,,,0.86,GN
83190.0,12.0,10.0,7.0,,GN
83190.0,,,,,GN
83190.0,,,,0.86,GN
83190.0,42.0,28.0,14.0,25.0,GN
83190.0,33.0,,,,GN
83190.0,,,,0.86,GN
83190.0,20.0,67.0,120.0,42.0,GP
83190.0,12.0,66.0,210.0,43.0,GP
83190.0,11.0,59.0,41.0,28.0,GP
83190.0,25.0,56.0,283.0,2.0,GP
83190.0,44.0,42.0,197.0,46.0,GP
83190.0,5.0,42.0,176.0,46.0,GP
83190.0,29.0,26.0,299.0,21.0,GP
83190.0,6.0,23.0,54.0,,GP
83190.0,28.0,7.0,308.0,19.0,GP
83190.0,19.0,7.0,102.0,33.0,GP
83190.0,9.0,5.0,53.0,22.0,GP
83190.0,87.0,51.0,24.0,17.0,GL
83190.0,78.0,43.0,296.0,25.0,GL
83190.0,88.0,42.0,294.0,21.0,GL
83190.0,77.0,36.0,212.0,2.0,GL
83190.0,72.0,29.0,101.0,35.0,GL
83190.0,71.0,23.0,47.0,17.0,GL
83190.0,86.0,11.0,64.0,22.0,GL
83190.0,79.0,7.0,337.0,2.0,GL
83190.0,65.0,7.0,153.0,42.0,GL
83190.0,76.0,3.0,181.0,43.0,GL
83190.0,31.0,61.0,201.0,42.0,GA
83190.0,33.0,60.0,35.0,,GA
83190.0,12.0,55.0,261.0,19.0,GA
83190.0,24.0,47.0,301.0,2.0,GA
83190.0,10.0,31.0,250.0,41.0,GA
83190.0,26.0,14.0,56.0,14.0,GA
83190.0,11.0,5.0,244.0,,GA
83190.0,7.0,5.0,51.0,1.0,GA
83190.0,25.0,1.0,325.0,,GA
83190.0,31.0,61.0,201.0,32.0,GA
83190.0,10.0,31.0,250.0,27.0,GA
83190.0,11.0,55.0,53.0,15.0,GB
83190.0,23.0,35.0,237.0,33.0,GB
83190.0,34.0,35.0,75.0,18.0,GB
83190.0,42.0,34.0,119.0,4.0,GB
83190.0,21.0,26.0,59.0,,GB
83190.0,28.0,26.0,281.0,16.0,GB
83190.0,37.0,26.0,299.0,,GB
83190.0,14.0,25.0,147.0,4.0,GB
83190.0,25.0,11.0,190.0,50.0,GB
83190.0,33.0,11.0,169.0,45.0,GB
83190.0,12.0,8.0,82.0,,GB
83190.0,16.0,2.0,332.0,,GB
83190.0,23.0,35.0,237.0,34.0,GB
83190.0,42.0,34.0,119.0,31.0,GB
83190.0,25.0,11.0,190.0,36.0,GB
83190.0,33.0,11.0,169.0,3.0,GB
83190.0,,230630.0,,,GN
83190.0,,10514.61891,,0.01,GN
83190.0,,190324.0,,,GN
83190.0,,0.01,,0.0,GN
83191.0,12.0,11.0,25.0,5.0,GN
83191.0,29.0,28.0,19.0,9.0,GN
83191.0,,,,0.85,GN
83191.0,78.0,88.0,77.0,72.0,GN
83191.0,71.0,86.0,79.0,65.0,GN
83191.0,,,,0.85,GN
83191.0,12.0,10.0,7.0,,GN
83191.0,,,,,GN
83191.0,,,,0.85,GN
83191.0,42.0,37.0,28.0,14.0,GN
83191.0,25.0,33.0,,,GN
83191.0,,,,0.85,GN
83191.0,20.0,67.0,120.0,42.0,GP
83191.0,12.0,66.0,210.0,43.0,GP
83191.0,11.0,59.0,41.0,28.0,GP
83191.0,25.0,56.0,283.0,2.0,GP
83191.0,44.0,42.0,197.0,46.0,GP
83191.0,5.0,42.0,176.0,46.0,GP
83191.0,29.0,26.0,299.0,20.0,GP
83191.0,6.0,23.0,54.0,,GP
83191.0,28.0,7.0,308.0,17.0,GP
83191.0,19.0,7.0,102.0,33.0,GP
83191.0,9.0,5.0,53.0,22.0,GP
83191.0,87.0,51.0,24.0,22.0,GL
83191.0,78.0,43.0,296.0,26.0,GL
83191.0,88.0,42.0,294.0,22.0,GL
83191.0,77.0,36.0,212.0,2.0,GL
83191.0,72.0,29.0,101.0,36.0,GL
83191.0,71.0,23.0,47.0,19.0,GL
83191.0,86.0,11.0,64.0,22.0,GL
83191.0,79.0,7.0,337.0,2.0,GL
83191.0,65.0,7.0,153.0,42.0,GL
83191.0,76.0,3.0,181.0,43.0,GL
83191.0,31.0,61.0,201.0,42.0,GA
83191.0,33.0,60.0,35.0,,GA
83191.0,12.0,55.0,261.0,19.0,GA
83191.0,24.0,47.0,301.0,2.0,GA
83191.0,10.0,31.0,250.0,41.0,GA
83191.0,26.0,14.0,56.0,12.0,GA
83191.0,7.0,5.0,51.0,17.0,GA
83191.0,11.0,5.0,244.0,,GA
83191.0,25.0,1.0,325.0,,GA
83191.0,31.0,61.0,201.0,32.0,GA
83191.0,10.0,31.0,250.0,26.0,GA
83191.0,11.0,55.0,53.0,16.0,GB
83191.0,34.0,35.0,75.0,18.0,GB
83191.0,23.0,35.0,237.0,33.0,GB
83191.0,42.0,34.0,119.0,4.0,GB
83191.0,37.0,26.0,299.0,18.0,GB
83191.0,21.0,26.0,59.0,,GB
83191.0,28.0,26.0,281.0,14.0,GB
83191.0,14.0,25.0,147.0,4.0,GB
83191.0,25.0,11.0,190.0,50.0,GB
83191.0,33.0,11.0,169.0,45.0,GB
83191.0,12.0,8.0,82.0,,GB
83191.0,39.0,3.0,323.0,,GB
83191.0,16.0,2.0,332.0,,GB
83191.0,23.0,35.0,237.0,34.0,GB
83191.0,42.0,34.0,119.0,32.0,GB
83191.0,25.0,11.0,190.0,36.0,GB
83191.0,33.0,11.0,169.0,3.0,GB
83191.0,,230631.0,,,GN
83191.0,,10514.618916,,0.01,GN
83191.0,,190324.0,,,GN
83191.0,,0.01,,0.0,GN
83192.0,12.0,11.0,5.0,29.0,GN
83192.0,28.0,19.0,,,GN
83192.0,,,,0.88,GN
83192.0,78.0,88.0,77.0,72.0,GN
83192.0,71.0,86.0,79.0,65.0,GN
83192.0,,,,0.88,GN
83192.0,12.0,10.0,7.0,,GN
83192.0,,,,,GN
83192.0,,,,0.88,GN
83192.0,42.0,28.0,37.0,14.0,GN
83192.0,25.0,33.0,,,GN
83192.0,,,,0.88,GN
83192.0,20.0,67.0,120.0,42.0,GP
83192.0,12.0,66.0,210.0,43.0,GP
83192.0,11.0,59.0,41.0,27.0,GP
83192.0,25.0,56.0,283.0,,GP
83192.0,44.0,42.0,197.0,46.0,GP
83192.0,5.0,42.0,176.0,46.0,GP
83192.0,29.0,26.0,299.0,21.0,GP
83192.0,6.0,23.0,54.0,,GP
83192.0,28.0,7.0,308.0,17.0,GP
83192.0,19.0,7.0,102.0,33.0,GP
83192.0,9.0,5.0,53.0,,GP
83192.0,87.0,51.0,24.0,24.0,GL
83192.0,78.0,43.0,296.0,26.0,GL
83192.0,88.0,42.0,294.0,24.0,GL
83192.0,77.0,36.0,212.0,2.0,GL
83192.0,72.0,29.0,101.0,37.0,GL
83192.0,71.0,23.0,47.0,23.0,GL
83192.0,86.0,11.0,64.0,18.0,GL
83192.0,79.0,7.0,337.0,1.0,GL
83192.0,65.0,7.0,153.0,42.0,GL
83192.0,76.0,3.0,181.0,43.0,GL
83192.0,31.0,61.0,201.0,42.0,GA
83192.0,33.0,60.0,35.0,,GA
83192.0,12.0,55.0,261.0,19.0,GA
83192.0,24.0,47.0,301.0,2.0,GA
83192.0,10.0,31.0,250.0,41.0,GA
83192.0,26.0,14.0,56.0,11.0,GA
83192.0,11.0,5.0,244.0,,GA
83192.0,7.0,5.0,51.0,1.0,GA
